ds,y
2021-01-04,49
2021-01-05,49
2021-01-06,49
2021-01-07,49
2021-01-08,49
2021-01-09,49
2021-01-10,49
2021-01-11,49
2021-01-12,49
2021-01-13,49
2021-01-14,49
2021-01-15,49
2021-01-16,49
2021-01-17,49
2021-01-18,49
2021-01-19,49
2021-01-20,49
2021-01-21,49
2021-01-22,49
2021-01-23,49
2021-01-24,49
2021-01-25,49
2021-01-26,49
2021-01-27,49
2021-01-28,49
2021-01-29,49
2021-01-30,49
2021-01-31,49
2021-02-01,49
2021-02-02,49
2021-02-03,49
2021-02-04,49
2021-02-05,49
2021-02-06,49
2021-02-07,49
2021-02-08,49
2021-02-09,49
2021-02-10,49
2021-02-11,49
2021-02-12,49
2021-02-13,49
2021-02-14,49
2021-02-15,49
2021-02-16,49
2021-02-17,49
2021-02-18,49
2021-02-19,49
2021-02-20,49
2021-02-21,49
2021-02-22,49
2021-02-23,49
2021-02-24,49
2021-02-25,49
2021-02-26,49
2021-02-27,49
2021-02-28,49
2021-03-01,55
2021-03-02,55
2021-03-03,55
2021-03-04,55
2021-03-05,55
2021-03-06,55
2021-03-07,55
2021-03-08,55
2021-03-09,55
2021-03-10,55
2021-03-11,55
2021-03-12,55
2021-03-13,55
2021-03-14,55
2021-03-15,55
2021-03-16,55
2021-03-17,55
2021-03-18,55
2021-03-19,55
2021-03-20,55
2021-03-21,55
2021-03-22,55
2021-03-23,55
2021-03-24,55
2021-03-25,55
2021-03-26,55
2021-03-27,55
2021-03-28,55
2021-03-29,55
2021-03-30,55
2021-03-31,55
2021-04-01,44
2021-04-02,44
2021-04-03,44
2021-04-04,44
2021-04-05,44
2021-04-06,44
2021-04-07,44
2021-04-08,44
2021-04-09,44
2021-04-10,44
2021-04-11,44
2021-04-12,44
2021-04-13,44
2021-04-14,44
2021-04-15,44
2021-04-16,44
2021-04-17,44
2021-04-18,44
2021-04-19,44
2021-04-20,44
2021-04-21,44
2021-04-22,44
2021-04-23,44
2021-04-24,44
2021-04-25,44
2021-04-26,44
2021-04-27,44
2021-04-28,44
2021-04-29,44
2021-04-30,44
2021-05-01,61
2021-05-02,61
2021-05-03,61
2021-05-04,61
2021-05-05,61
2021-05-06,61
2021-05-07,61
2021-05-08,61
2021-05-09,61
2021-05-10,61
2021-05-11,61
2021-05-12,61
2021-05-13,61
2021-05-14,61
2021-05-15,61
2021-05-16,61
2021-05-17,61
2021-05-18,61
2021-05-19,61
2021-05-20,61
2021-05-21,61
2021-05-22,61
2021-05-23,61
2021-05-24,61
2021-05-25,61
2021-05-26,61
2021-05-27,61
2021-05-28,61
2021-05-29,61
2021-05-30,61
2021-05-31,61
2021-06-01,76
2021-06-02,76
2021-06-03,76
2021-06-04,76
2021-06-05,76
2021-06-06,76
2021-06-07,76
2021-06-08,76
2021-06-09,76
2021-06-10,76
2021-06-11,76
2021-06-12,76
2021-06-13,76
2021-06-14,76
2021-06-15,76
2021-06-16,76
2021-06-17,76
2021-06-18,76
2021-06-19,76
2021-06-20,76
2021-06-21,76
2021-06-22,76
2021-06-23,76
2021-06-24,76
2021-06-25,76
2021-06-26,76
2021-06-27,76
2021-06-28,76
2021-06-29,76
2021-06-30,76
2021-07-01,140
2021-07-02,140
2021-07-03,140
2021-07-04,140
2021-07-05,140
2021-07-06,140
2021-07-07,140
2021-07-08,140
2021-07-09,140
2021-07-10,140
2021-07-11,140
2021-07-12,140
2021-07-13,140
2021-07-14,140
2021-07-15,140
2021-07-16,140
2021-07-17,140
2021-07-18,140
2021-07-19,140
2021-07-20,140
2021-07-21,140
2021-07-22,140
2021-07-23,140
2021-07-24,140
2021-07-25,140
2021-07-26,140
2021-07-27,140
2021-07-28,140
2021-07-29,140
2021-07-30,140
2021-07-31,140
2021-08-01,95
2021-08-02,95
2021-08-03,95
2021-08-04,95
2021-08-05,95
2021-08-06,95
2021-08-07,95
2021-08-08,95
2021-08-09,95
2021-08-10,95
2021-08-11,95
2021-08-12,95
2021-08-13,95
2021-08-14,95
2021-08-15,95
2021-08-16,95
2021-08-17,95
2021-08-18,95
2021-08-19,95
2021-08-20,95
2021-08-21,95
2021-08-22,95
2021-08-23,95
2021-08-24,95
2021-08-25,95
2021-08-26,95
2021-08-27,95
2021-08-28,95
2021-08-29,95
2021-08-30,95
2021-08-31,95
2021-09-01,102
2021-09-02,102
2021-09-03,102
2021-09-04,102
2021-09-05,102
2021-09-06,102
2021-09-07,102
2021-09-08,102
2021-09-09,102
2021-09-10,102
2021-09-11,102
2021-09-12,102
2021-09-13,102
2021-09-14,102
2021-09-15,102
2021-09-16,102
2021-09-17,102
2021-09-18,102
2021-09-19,102
2021-09-20,102
2021-09-21,102
2021-09-22,102
2021-09-23,102
2021-09-24,102
2021-09-25,102
2021-09-26,102
2021-09-27,102
2021-09-28,102
2021-09-29,102
2021-09-30,102
2021-10-01,45
2021-10-02,45
2021-10-03,45
2021-10-04,45
2021-10-05,45
2021-10-06,45
2021-10-07,45
2021-10-08,45
2021-10-09,45
2021-10-10,45
2021-10-11,45
2021-10-12,45
2021-10-13,45
2021-10-14,45
2021-10-15,45
2021-10-16,45
2021-10-17,45
2021-10-18,45
2021-10-19,45
2021-10-20,45
2021-10-21,45
2021-10-22,45
2021-10-23,45
2021-10-24,45
2021-10-25,45
2021-10-26,45
2021-10-27,45
2021-10-28,45
2021-10-29,45
2021-10-30,45
2021-10-31,45
2021-11-01,55
2021-11-02,55
2021-11-03,55
2021-11-04,55
2021-11-05,55
2021-11-06,55
2021-11-07,55
2021-11-08,55
2021-11-09,55
2021-11-10,55
2021-11-11,55
2021-11-12,55
2021-11-13,55
2021-11-14,55
2021-11-15,55
2021-11-16,55
2021-11-17,55
2021-11-18,55
2021-11-19,55
2021-11-20,55
2021-11-21,55
2021-11-22,55
2021-11-23,55
2021-11-24,55
2021-11-25,55
2021-11-26,55
2021-11-27,55
2021-11-28,55
2021-11-29,55
2021-11-30,55
2021-12-01,47
2021-12-02,47
2021-12-03,47
2021-12-04,47
2021-12-05,47
2021-12-06,47
2021-12-07,47
2021-12-08,47
2021-12-09,47
2021-12-10,47
2021-12-11,47
2021-12-12,47
2021-12-13,47
2021-12-14,47
2021-12-15,47
2021-12-16,47
2021-12-17,47
2021-12-18,47
2021-12-19,47
2021-12-20,47
2021-12-21,47
2021-12-22,47
2021-12-23,47
2021-12-24,47
2021-12-25,47
2021-12-26,47
2021-12-27,47
2021-12-28,47
2021-12-29,47
2021-12-30,47
2021-12-31,47
2022-01-01,39
2022-01-02,39
2022-01-03,39
2022-01-04,39
2022-01-05,39
2022-01-06,39
2022-01-07,39
2022-01-08,39
2022-01-09,39
2022-01-10,39
2022-01-11,39
2022-01-12,39
2022-01-13,39
2022-01-14,39
2022-01-15,39
2022-01-16,39
2022-01-17,39
2022-01-18,39
2022-01-19,39
2022-01-20,39
2022-01-21,39
2022-01-22,39
2022-01-23,39
2022-01-24,39
2022-01-25,39
2022-01-26,39
2022-01-27,39
2022-01-28,39
2022-01-29,39
2022-01-30,39
2022-01-31,39
2022-02-01,56
2022-02-02,56
2022-02-03,56
2022-02-04,56
2022-02-05,56
2022-02-06,56
2022-02-07,56
2022-02-08,56
2022-02-09,56
2022-02-10,56
2022-02-11,56
2022-02-12,56
2022-02-13,56
2022-02-14,56
2022-02-15,56
2022-02-16,56
2022-02-17,56
2022-02-18,56
2022-02-19,56
2022-02-20,56
2022-02-21,56
2022-02-22,56
2022-02-23,56
2022-02-24,56
2022-02-25,56
2022-02-26,56
2022-02-27,56
2022-02-28,56
2022-03-01,10
2022-03-02,10
2022-03-03,10
2022-03-04,10
2022-03-05,10
2022-03-06,10
2022-03-07,10
2022-03-08,10
2022-03-09,10
2022-03-10,10
2022-03-11,10
2022-03-12,10
2022-03-13,10
2022-03-14,10
2022-03-15,10
2022-03-16,10
2022-03-17,10
2022-03-18,10
2022-03-19,10
2022-03-20,10
2022-03-21,10
2022-03-22,10
2022-03-23,10
2022-03-24,10
2022-03-25,10
2022-03-26,10
2022-03-27,10
2022-03-28,10
2022-03-29,10
2022-03-30,10
2022-03-31,10
2022-04-01,58
2022-04-02,58
2022-04-03,58
2022-04-04,58
2022-04-05,58
2022-04-06,58
2022-04-07,58
2022-04-08,58
2022-04-09,58
2022-04-10,58
2022-04-11,58
2022-04-12,58
2022-04-13,58
2022-04-14,58
2022-04-15,58
2022-04-16,58
2022-04-17,58
2022-04-18,58
2022-04-19,58
2022-04-20,58
2022-04-21,58
2022-04-22,58
2022-04-23,58
2022-04-24,58
2022-04-25,58
2022-04-26,58
2022-04-27,58
2022-04-28,58
2022-04-29,58
2022-04-30,58
2022-05-01,42
2022-05-02,42
2022-05-03,42
2022-05-04,42
2022-05-05,42
2022-05-06,42
2022-05-07,42
2022-05-08,42
2022-05-09,42
2022-05-10,42
2022-05-11,42
2022-05-12,42
2022-05-13,42
2022-05-14,42
2022-05-15,42
2022-05-16,42
2022-05-17,42
2022-05-18,42
2022-05-19,42
2022-05-20,42
2022-05-21,42
2022-05-22,42
2022-05-23,42
2022-05-24,42
2022-05-25,42
2022-05-26,42
2022-05-27,42
2022-05-28,42
2022-05-29,42
2022-05-30,42
2022-05-31,42
2022-06-01,82
2022-06-02,82
2022-06-03,82
2022-06-04,82
2022-06-05,82
2022-06-06,82
2022-06-07,82
2022-06-08,82
2022-06-09,82
2022-06-10,82
2022-06-11,82
2022-06-12,82
2022-06-13,82
2022-06-14,82
2022-06-15,82
2022-06-16,82
2022-06-17,82
2022-06-18,82
2022-06-19,82
2022-06-20,82
2022-06-21,82
2022-06-22,82
2022-06-23,82
2022-06-24,82
2022-06-25,82
2022-06-26,82
2022-06-27,82
2022-06-28,82
2022-06-29,82
2022-06-30,82
2022-07-01,22
2022-07-02,22
2022-07-03,22
2022-07-04,22
2022-07-05,22
2022-07-06,22
2022-07-07,22
2022-07-08,22
2022-07-09,22
2022-07-10,22
2022-07-11,22
2022-07-12,22
2022-07-13,22
2022-07-14,22
2022-07-15,22
2022-07-16,22
2022-07-17,22
2022-07-18,22
2022-07-19,22
2022-07-20,22
2022-07-21,22
2022-07-22,22
2022-07-23,22
2022-07-24,22
2022-07-25,22
2022-07-26,22
2022-07-27,22
2022-07-28,22
2022-07-29,22
2022-07-30,22
2022-07-31,22
2022-08-01,14
2022-08-02,14
2022-08-03,14
2022-08-04,14
2022-08-05,14
2022-08-06,14
2022-08-07,14
2022-08-08,14
2022-08-09,14
2022-08-10,14
2022-08-11,14
2022-08-12,14
2022-08-13,14
2022-08-14,14
2022-08-15,14
2022-08-16,14
2022-08-17,14
2022-08-18,14
2022-08-19,14
2022-08-20,14
2022-08-21,14
2022-08-22,14
2022-08-23,14
2022-08-24,14
2022-08-25,14
2022-08-26,14
2022-08-27,14
2022-08-28,14
2022-08-29,14
2022-08-30,14
2022-08-31,14
2022-09-01,25
2022-09-02,25
2022-09-03,25
2022-09-04,25
2022-09-05,25
2022-09-06,25
2022-09-07,25
2022-09-08,25
2022-09-09,25
2022-09-10,25
2022-09-11,25
2022-09-12,25
2022-09-13,25
2022-09-14,25
2022-09-15,25
2022-09-16,25
2022-09-17,25
2022-09-18,25
2022-09-19,25
2022-09-20,25
2022-09-21,25
2022-09-22,25
2022-09-23,25
2022-09-24,25
2022-09-25,25
2022-09-26,25
2022-09-27,25
2022-09-28,25
2022-09-29,25
2022-09-30,25
2022-10-01,38
2022-10-02,38
2022-10-03,38
2022-10-04,38
2022-10-05,38
2022-10-06,38
2022-10-07,38
2022-10-08,38
2022-10-09,38
2022-10-10,38
2022-10-11,38
2022-10-12,38
2022-10-13,38
2022-10-14,38
2022-10-15,38
2022-10-16,38
2022-10-17,38
2022-10-18,38
2022-10-19,38
2022-10-20,38
2022-10-21,38
2022-10-22,38
2022-10-23,38
2022-10-24,38
2022-10-25,38
2022-10-26,38
2022-10-27,38
2022-10-28,38
2022-10-29,38
2022-10-30,38
2022-10-31,38
2022-11-01,38
2022-11-02,38
2022-11-03,38
2022-11-04,38
2022-11-05,38
2022-11-06,38
2022-11-07,38
2022-11-08,38
2022-11-09,38
2022-11-10,38
2022-11-11,38
2022-11-12,38
2022-11-13,38
2022-11-14,38
2022-11-15,38
2022-11-16,38
2022-11-17,38
2022-11-18,38
2022-11-19,38
2022-11-20,38
2022-11-21,38
2022-11-22,38
2022-11-23,38
2022-11-24,38
2022-11-25,38
2022-11-26,38
2022-11-27,38
2022-11-28,38
2022-11-29,38
2022-11-30,38
2022-12-01,35
2022-12-02,35
2022-12-03,35
2022-12-04,35
2022-12-05,35
2022-12-06,35
2022-12-07,35
2022-12-08,35
2022-12-09,35
2022-12-10,35
2022-12-11,35
2022-12-12,35
2022-12-13,35
2022-12-14,35
2022-12-15,35
2022-12-16,35
2022-12-17,35
2022-12-18,35
2022-12-19,35
2022-12-20,35
2022-12-21,35
2022-12-22,35
2022-12-23,35
2022-12-24,35
2022-12-25,35
2022-12-26,35
2022-12-27,35
2022-12-28,35
2022-12-29,35
2022-12-30,35
2022-12-31,35
2023-01-01,18
2023-01-02,18
2023-01-03,18
2023-01-04,18
2023-01-05,18
2023-01-06,18
2023-01-07,18
2023-01-08,18
2023-01-09,18
2023-01-10,18
2023-01-11,18
2023-01-12,18
2023-01-13,18
2023-01-14,18
2023-01-15,18
2023-01-16,18
2023-01-17,18
2023-01-18,18
2023-01-19,18
2023-01-20,18
2023-01-21,18
2023-01-22,18
2023-01-23,18
2023-01-24,18
2023-01-25,18
2023-01-26,18
2023-01-27,18
2023-01-28,18
2023-01-29,18
2023-01-30,18
2023-01-31,18
2023-02-01,2
2023-02-02,2
2023-02-03,2
2023-02-04,2
2023-02-05,2
2023-02-06,2
2023-02-07,2
2023-02-08,2
2023-02-09,2
2023-02-10,2
2023-02-11,2
2023-02-12,2
2023-02-13,2
2023-02-14,2
2023-02-15,2
2023-02-16,2
2023-02-17,2
2023-02-18,2
2023-02-19,2
2023-02-20,2
2023-02-21,2
2023-02-22,2
2023-02-23,2
2023-02-24,2
2023-02-25,2
2023-02-26,2
2023-02-27,2
2023-02-28,2
2023-03-01,16
2023-03-02,16
2023-03-03,16
2023-03-04,16
2023-03-05,16
2023-03-06,16
2023-03-07,16
2023-03-08,16
2023-03-09,16
2023-03-10,16
2023-03-11,16
2023-03-12,16
2023-03-13,16
2023-03-14,16
2023-03-15,16
2023-03-16,16
2023-03-17,16
2023-03-18,16
2023-03-19,16
2023-03-20,16
2023-03-21,16
2023-03-22,16
2023-03-23,16
2023-03-24,16
2023-03-25,16
2023-03-26,16
2023-03-27,16
2023-03-28,16
2023-03-29,16
2023-03-30,16
2023-03-31,16
2023-04-01,6
2023-04-02,6
2023-04-03,6
2023-04-04,6
2023-04-05,6
2023-04-06,6
2023-04-07,6
2023-04-08,6
2023-04-09,6
2023-04-10,6
2023-04-11,6
2023-04-12,6
2023-04-13,6
2023-04-14,6
2023-04-15,6
2023-04-16,6
2023-04-17,6
2023-04-18,6
2023-04-19,6
2023-04-20,6
2023-04-21,6
2023-04-22,6
2023-04-23,6
2023-04-24,6
2023-04-25,6
2023-04-26,6
2023-04-27,6
2023-04-28,6
2023-04-29,6
2023-04-30,6
2023-05-01,9
2023-05-02,9
2023-05-03,9
2023-05-04,9
2023-05-05,9
2023-05-06,9
2023-05-07,9
2023-05-08,9
2023-05-09,9
2023-05-10,9
2023-05-11,9
2023-05-12,9
2023-05-13,9
2023-05-14,9
2023-05-15,9
2023-05-16,9
2023-05-17,9
2023-05-18,9
2023-05-19,9
2023-05-20,9
2023-05-21,9
2023-05-22,9
2023-05-23,9
2023-05-24,9
2023-05-25,9
2023-05-26,9
2023-05-27,9
2023-05-28,9
2023-05-29,9
2023-05-30,9
2023-05-31,9
2023-06-01,9
2023-06-02,9
2023-06-03,9
2023-06-04,9
2023-06-05,9
2023-06-06,9
2023-06-07,9
2023-06-08,9
2023-06-09,9
2023-06-10,9
2023-06-11,9
2023-06-12,9
2023-06-13,9
2023-06-14,9
2023-06-15,9
2023-06-16,9
2023-06-17,9
2023-06-18,9
2023-06-19,9
2023-06-20,9
2023-06-21,9
2023-06-22,9
2023-06-23,9
2023-06-24,9
2023-06-25,9
2023-06-26,9
2023-06-27,9
2023-06-28,9
2023-06-29,9
2023-06-30,9
