ds,y,,,
23/11/2017,45.43333333,,,
24/11/2017,45.43333333,,,
25/11/2017,45.43333333,,,
26/11/2017,45.43333333,,,
27/11/2017,45.43333333,,,
28/11/2017,45.43333333,,,
29/11/2017,45.43333333,,,
30/11/2017,45.43333333,,,
01/12/2017,49.96666667,,,
02/12/2017,49.96666667,,,
03/12/2017,49.96666667,,,
04/12/2017,49.96666667,,,
05/12/2017,49.96666667,,,
06/12/2017,49.96666667,,,
07/12/2017,49.96666667,,,
08/12/2017,49.96666667,,,
09/12/2017,49.96666667,,,
10/12/2017,49.96666667,,,
11/12/2017,49.96666667,,,
12/12/2017,49.96666667,,,
13/12/2017,49.96666667,,,
14/12/2017,49.96666667,,,
15/12/2017,49.96666667,,,
16/12/2017,49.96666667,,,
17/12/2017,49.96666667,,,
18/12/2017,49.96666667,,,
19/12/2017,49.96666667,,,
20/12/2017,49.96666667,,,
21/12/2017,49.96666667,,,
22/12/2017,49.96666667,,,
23/12/2017,49.96666667,,,
24/12/2017,49.96666667,,,
25/12/2017,49.96666667,,,
26/12/2017,49.96666667,,,
27/12/2017,49.96666667,,,
28/12/2017,49.96666667,,,
29/12/2017,49.96666667,,,
30/12/2017,49.96666667,,,
31/12/2017,49.96666667,,,
01/01/2018,68.2,,,
02/01/2018,68.2,,,
03/01/2018,68.2,,,
04/01/2018,68.2,,,
05/01/2018,68.2,,,
06/01/2018,68.2,,,
07/01/2018,68.2,,,
08/01/2018,68.2,,,
09/01/2018,68.2,,,
10/01/2018,68.2,,,
11/01/2018,68.2,,,
12/01/2018,68.2,,,
13/01/2018,68.2,,,
14/01/2018,68.2,,,
15/01/2018,68.2,,,
16/01/2018,68.2,,,
17/01/2018,68.2,,,
18/01/2018,68.2,,,
19/01/2018,68.2,,,
20/01/2018,68.2,,,
21/01/2018,68.2,,,
22/01/2018,68.2,,,
23/01/2018,68.2,,,
24/01/2018,68.2,,,
25/01/2018,68.2,,,
26/01/2018,68.2,,,
27/01/2018,68.2,,,
28/01/2018,68.2,,,
29/01/2018,68.2,,,
30/01/2018,68.2,,,
31/01/2018,68.2,,,
01/02/2018,71.66666667,,,
02/02/2018,71.66666667,,,
03/02/2018,71.66666667,,,
04/02/2018,71.66666667,,,
05/02/2018,71.66666667,,,
06/02/2018,71.66666667,,,
07/02/2018,71.66666667,,,
08/02/2018,71.66666667,,,
09/02/2018,71.66666667,,,
10/02/2018,71.66666667,,,
11/02/2018,71.66666667,,,
12/02/2018,71.66666667,,,
13/02/2018,71.66666667,,,
14/02/2018,71.66666667,,,
15/02/2018,71.66666667,,,
16/02/2018,71.66666667,,,
17/02/2018,71.66666667,,,
18/02/2018,71.66666667,,,
19/02/2018,71.66666667,,,
20/02/2018,71.66666667,,,
21/02/2018,71.66666667,,,
22/02/2018,71.66666667,,,
23/02/2018,71.66666667,,,
24/02/2018,71.66666667,,,
25/02/2018,71.66666667,,,
26/02/2018,71.66666667,,,
27/02/2018,71.66666667,,,
28/02/2018,71.66666667,,,
01/03/2018,64.23333333,,,
02/03/2018,64.23333333,,,
03/03/2018,64.23333333,,,
04/03/2018,64.23333333,,,
05/03/2018,64.23333333,,,
06/03/2018,64.23333333,,,
07/03/2018,64.23333333,,,
08/03/2018,64.23333333,,,
09/03/2018,64.23333333,,,
10/03/2018,64.23333333,,,
11/03/2018,64.23333333,,,
12/03/2018,64.23333333,,,
13/03/2018,64.23333333,,,
14/03/2018,64.23333333,,,
15/03/2018,64.23333333,,,
16/03/2018,64.23333333,,,
17/03/2018,64.23333333,,,
18/03/2018,64.23333333,,,
19/03/2018,64.23333333,,,
20/03/2018,64.23333333,,,
21/03/2018,64.23333333,,,
22/03/2018,64.23333333,,,
23/03/2018,64.23333333,,,
24/03/2018,64.23333333,,,
25/03/2018,64.23333333,,,
26/03/2018,64.23333333,,,
27/03/2018,64.23333333,,,
28/03/2018,64.23333333,,,
29/03/2018,64.23333333,,,
30/03/2018,64.23333333,,,
31/03/2018,64.23333333,,,
01/04/2018,69.5,,,
02/04/2018,69.5,,,
03/04/2018,69.5,,,
04/04/2018,69.5,,,
05/04/2018,69.5,,,
06/04/2018,69.5,,,
07/04/2018,69.5,,,
08/04/2018,69.5,,,
09/04/2018,69.5,,,
10/04/2018,69.5,,,
11/04/2018,69.5,,,
12/04/2018,69.5,,,
13/04/2018,69.5,,,
14/04/2018,69.5,,,
15/04/2018,69.5,,,
16/04/2018,69.5,,,
17/04/2018,69.5,,,
18/04/2018,69.5,,,
19/04/2018,69.5,,,
20/04/2018,69.5,,,
21/04/2018,69.5,,,
22/04/2018,69.5,,,
23/04/2018,69.5,,,
24/04/2018,69.5,,,
25/04/2018,69.5,,,
26/04/2018,69.5,,,
27/04/2018,69.5,,,
28/04/2018,69.5,,,
29/04/2018,69.5,,,
30/04/2018,69.5,,,
01/05/2018,47.06666667,,,
02/05/2018,47.06666667,,,
03/05/2018,47.06666667,,,
04/05/2018,47.06666667,,,
05/05/2018,47.06666667,,,
06/05/2018,47.06666667,,,
07/05/2018,47.06666667,,,
08/05/2018,47.06666667,,,
09/05/2018,47.06666667,,,
10/05/2018,47.06666667,,,
11/05/2018,47.06666667,,,
12/05/2018,47.06666667,,,
13/05/2018,47.06666667,,,
14/05/2018,47.06666667,,,
15/05/2018,47.06666667,,,
16/05/2018,47.06666667,,,
17/05/2018,47.06666667,,,
18/05/2018,47.06666667,,,
19/05/2018,47.06666667,,,
20/05/2018,47.06666667,,,
21/05/2018,47.06666667,,,
22/05/2018,47.06666667,,,
23/05/2018,47.06666667,,,
24/05/2018,47.06666667,,,
25/05/2018,47.06666667,,,
26/05/2018,47.06666667,,,
27/05/2018,47.06666667,,,
28/05/2018,47.06666667,,,
29/05/2018,47.06666667,,,
30/05/2018,47.06666667,,,
31/05/2018,47.06666667,,,
01/06/2018,45.4,,,
02/06/2018,45.4,,,
03/06/2018,45.4,,,
04/06/2018,45.4,,,
05/06/2018,45.4,,,
06/06/2018,45.4,,,
07/06/2018,45.4,,,
08/06/2018,45.4,,,
09/06/2018,45.4,,,
10/06/2018,45.4,,,
11/06/2018,45.4,,,
12/06/2018,45.4,,,
13/06/2018,45.4,,,
14/06/2018,45.4,,,
15/06/2018,45.4,,,
16/06/2018,45.4,,,
17/06/2018,45.4,,,
18/06/2018,45.4,,,
19/06/2018,45.4,,,
20/06/2018,45.4,,,
21/06/2018,45.4,,,
22/06/2018,45.4,,,
23/06/2018,45.4,,,
24/06/2018,45.4,,,
25/06/2018,45.4,,,
26/06/2018,45.4,,,
27/06/2018,45.4,,,
28/06/2018,45.4,,,
29/06/2018,45.4,,,
30/06/2018,45.4,,,
01/07/2018,55.36666667,,,
02/07/2018,55.36666667,,,
03/07/2018,55.36666667,,,
04/07/2018,55.36666667,,,
05/07/2018,55.36666667,,,
06/07/2018,55.36666667,,,
07/07/2018,55.36666667,,,
08/07/2018,55.36666667,,,
09/07/2018,55.36666667,,,
10/07/2018,55.36666667,,,
11/07/2018,55.36666667,,,
12/07/2018,55.36666667,,,
13/07/2018,55.36666667,,,
14/07/2018,55.36666667,,,
15/07/2018,55.36666667,,,
16/07/2018,55.36666667,,,
17/07/2018,55.36666667,,,
18/07/2018,55.36666667,,,
19/07/2018,55.36666667,,,
20/07/2018,55.36666667,,,
21/07/2018,55.36666667,,,
22/07/2018,55.36666667,,,
23/07/2018,55.36666667,,,
24/07/2018,55.36666667,,,
25/07/2018,55.36666667,,,
26/07/2018,55.36666667,,,
27/07/2018,55.36666667,,,
28/07/2018,55.36666667,,,
29/07/2018,55.36666667,,,
30/07/2018,55.36666667,,,
31/07/2018,55.36666667,,,
01/08/2018,46,,,
02/08/2018,46,,,
03/08/2018,46,,,
04/08/2018,46,,,
05/08/2018,46,,,
06/08/2018,46,,,
07/08/2018,46,,,
08/08/2018,46,,,
09/08/2018,46,,,
10/08/2018,46,,,
11/08/2018,46,,,
12/08/2018,46,,,
13/08/2018,46,,,
14/08/2018,46,,,
15/08/2018,46,,,
16/08/2018,46,,,
17/08/2018,46,,,
18/08/2018,46,,,
19/08/2018,46,,,
20/08/2018,46,,,
21/08/2018,46,,,
22/08/2018,46,,,
23/08/2018,46,,,
24/08/2018,46,,,
25/08/2018,46,,,
26/08/2018,46,,,
27/08/2018,46,,,
28/08/2018,46,,,
29/08/2018,46,,,
30/08/2018,46,,,
31/08/2018,46,,,
01/09/2018,59.6,,,
02/09/2018,59.6,,,
03/09/2018,59.6,,,
04/09/2018,59.6,,,
05/09/2018,59.6,,,
06/09/2018,59.6,,,
07/09/2018,59.6,,,
08/09/2018,59.6,,,
09/09/2018,59.6,,,
10/09/2018,59.6,,,
11/09/2018,59.6,,,
12/09/2018,59.6,,,
13/09/2018,59.6,,,
14/09/2018,59.6,,,
15/09/2018,59.6,,,
16/09/2018,59.6,,,
17/09/2018,59.6,,,
18/09/2018,59.6,,,
19/09/2018,59.6,,,
20/09/2018,59.6,,,
21/09/2018,59.6,,,
22/09/2018,59.6,,,
23/09/2018,59.6,,,
24/09/2018,59.6,,,
25/09/2018,59.6,,,
26/09/2018,59.6,,,
27/09/2018,59.6,,,
28/09/2018,59.6,,,
29/09/2018,59.6,,,
30/09/2018,59.6,,,
01/10/2018,80.03333333,,,
02/10/2018,80.03333333,,,
03/10/2018,80.03333333,,,
04/10/2018,80.03333333,,,
05/10/2018,80.03333333,,,
06/10/2018,80.03333333,,,
07/10/2018,80.03333333,,,
08/10/2018,80.03333333,,,
09/10/2018,80.03333333,,,
10/10/2018,80.03333333,,,
11/10/2018,80.03333333,,,
12/10/2018,80.03333333,,,
13/10/2018,80.03333333,,,
14/10/2018,80.03333333,,,
15/10/2018,80.03333333,,,
16/10/2018,80.03333333,,,
17/10/2018,80.03333333,,,
18/10/2018,80.03333333,,,
19/10/2018,80.03333333,,,
20/10/2018,80.03333333,,,
21/10/2018,80.03333333,,,
22/10/2018,80.03333333,,,
23/10/2018,80.03333333,,,
24/10/2018,80.03333333,,,
25/10/2018,80.03333333,,,
26/10/2018,80.03333333,,,
27/10/2018,80.03333333,,,
28/10/2018,80.03333333,,,
29/10/2018,80.03333333,,,
30/10/2018,80.03333333,,,
31/10/2018,80.03333333,,,
01/11/2018,51.5,,,
02/11/2018,51.5,,,
03/11/2018,51.5,,,
04/11/2018,51.5,,,
05/11/2018,51.5,,,
06/11/2018,51.5,,,
07/11/2018,51.5,,,
08/11/2018,51.5,,,
09/11/2018,51.5,,,
10/11/2018,51.5,,,
11/11/2018,51.5,,,
12/11/2018,51.5,,,
13/11/2018,51.5,,,
14/11/2018,51.5,,,
15/11/2018,51.5,,,
16/11/2018,51.5,,,
17/11/2018,51.5,,,
18/11/2018,51.5,,,
19/11/2018,51.5,,,
20/11/2018,51.5,,,
21/11/2018,51.5,,,
22/11/2018,51.5,,,
23/11/2018,51.5,,,
24/11/2018,51.5,,,
25/11/2018,51.5,,,
26/11/2018,51.5,,,
27/11/2018,51.5,,,
28/11/2018,51.5,,,
29/11/2018,51.5,,,
30/11/2018,51.5,,,
01/12/2018,66.06666667,,,
02/12/2018,66.06666667,,,
03/12/2018,66.06666667,,,
04/12/2018,66.06666667,,,
05/12/2018,66.06666667,,,
06/12/2018,66.06666667,,,
07/12/2018,66.06666667,,,
08/12/2018,66.06666667,,,
09/12/2018,66.06666667,,,
10/12/2018,66.06666667,,,
11/12/2018,66.06666667,,,
12/12/2018,66.06666667,,,
13/12/2018,66.06666667,,,
14/12/2018,66.06666667,,,
15/12/2018,66.06666667,,,
16/12/2018,66.06666667,,,
17/12/2018,66.06666667,,,
18/12/2018,66.06666667,,,
19/12/2018,66.06666667,,,
20/12/2018,66.06666667,,,
21/12/2018,66.06666667,,,
22/12/2018,66.06666667,,,
23/12/2018,66.06666667,,,
24/12/2018,66.06666667,,,
25/12/2018,66.06666667,,,
26/12/2018,66.06666667,,,
27/12/2018,66.06666667,,,
28/12/2018,66.06666667,,,
29/12/2018,66.06666667,,,
30/12/2018,66.06666667,,,
31/12/2018,66.06666667,,,
01/01/2019,72.83333333,,,
02/01/2019,72.83333333,,,
03/01/2019,72.83333333,,,
04/01/2019,72.83333333,,,
05/01/2019,72.83333333,,,
06/01/2019,72.83333333,,,
07/01/2019,72.83333333,,,
08/01/2019,72.83333333,,,
09/01/2019,72.83333333,,,
10/01/2019,72.83333333,,,
11/01/2019,72.83333333,,,
12/01/2019,72.83333333,,,
13/01/2019,72.83333333,,,
14/01/2019,72.83333333,,,
15/01/2019,72.83333333,,,
16/01/2019,72.83333333,,,
17/01/2019,72.83333333,,,
18/01/2019,72.83333333,,,
19/01/2019,72.83333333,,,
20/01/2019,72.83333333,,,
21/01/2019,72.83333333,,,
22/01/2019,72.83333333,,,
23/01/2019,72.83333333,,,
24/01/2019,72.83333333,,,
25/01/2019,72.83333333,,,
26/01/2019,72.83333333,,,
27/01/2019,72.83333333,,,
28/01/2019,72.83333333,,,
29/01/2019,72.83333333,,,
30/01/2019,72.83333333,,,
31/01/2019,72.83333333,,,
01/02/2019,61.43333333,,,
02/02/2019,61.43333333,,,
03/02/2019,61.43333333,,,
04/02/2019,61.43333333,,,
05/02/2019,61.43333333,,,
06/02/2019,61.43333333,,,
07/02/2019,61.43333333,,,
08/02/2019,61.43333333,,,
09/02/2019,61.43333333,,,
10/02/2019,61.43333333,,,
11/02/2019,61.43333333,,,
12/02/2019,61.43333333,,,
13/02/2019,61.43333333,,,
14/02/2019,61.43333333,,,
15/02/2019,61.43333333,,,
16/02/2019,61.43333333,,,
17/02/2019,61.43333333,,,
18/02/2019,61.43333333,,,
19/02/2019,61.43333333,,,
20/02/2019,61.43333333,,,
21/02/2019,61.43333333,,,
22/02/2019,61.43333333,,,
23/02/2019,61.43333333,,,
24/02/2019,61.43333333,,,
25/02/2019,61.43333333,,,
26/02/2019,61.43333333,,,
27/02/2019,61.43333333,,,
28/02/2019,61.43333333,,,
01/03/2019,75.1,,,
02/03/2019,75.1,,,
03/03/2019,75.1,,,
04/03/2019,75.1,,,
05/03/2019,75.1,,,
06/03/2019,75.1,,,
07/03/2019,75.1,,,
08/03/2019,75.1,,,
09/03/2019,75.1,,,
10/03/2019,75.1,,,
11/03/2019,75.1,,,
12/03/2019,75.1,,,
13/03/2019,75.1,,,
14/03/2019,75.1,,,
15/03/2019,75.1,,,
16/03/2019,75.1,,,
17/03/2019,75.1,,,
18/03/2019,75.1,,,
19/03/2019,75.1,,,
20/03/2019,75.1,,,
21/03/2019,75.1,,,
22/03/2019,75.1,,,
23/03/2019,75.1,,,
24/03/2019,75.1,,,
25/03/2019,75.1,,,
26/03/2019,75.1,,,
27/03/2019,75.1,,,
28/03/2019,75.1,,,
29/03/2019,75.1,,,
30/03/2019,75.1,,,
31/03/2019,75.1,,,
01/04/2019,73.03333333,,,
02/04/2019,73.03333333,,,
03/04/2019,73.03333333,,,
04/04/2019,73.03333333,,,
05/04/2019,73.03333333,,,
06/04/2019,73.03333333,,,
07/04/2019,73.03333333,,,
08/04/2019,73.03333333,,,
09/04/2019,73.03333333,,,
10/04/2019,73.03333333,,,
11/04/2019,73.03333333,,,
12/04/2019,73.03333333,,,
13/04/2019,73.03333333,,,
14/04/2019,73.03333333,,,
15/04/2019,73.03333333,,,
16/04/2019,73.03333333,,,
17/04/2019,73.03333333,,,
18/04/2019,73.03333333,,,
19/04/2019,73.03333333,,,
20/04/2019,73.03333333,,,
21/04/2019,73.03333333,,,
22/04/2019,73.03333333,,,
23/04/2019,73.03333333,,,
24/04/2019,73.03333333,,,
25/04/2019,73.03333333,,,
26/04/2019,73.03333333,,,
27/04/2019,73.03333333,,,
28/04/2019,73.03333333,,,
29/04/2019,73.03333333,,,
30/04/2019,73.03333333,,,
01/05/2019,84.86666667,,,
02/05/2019,84.86666667,,,
03/05/2019,84.86666667,,,
04/05/2019,84.86666667,,,
05/05/2019,84.86666667,,,
06/05/2019,84.86666667,,,
07/05/2019,84.86666667,,,
08/05/2019,84.86666667,,,
09/05/2019,84.86666667,,,
10/05/2019,84.86666667,,,
11/05/2019,84.86666667,,,
12/05/2019,84.86666667,,,
13/05/2019,84.86666667,,,
14/05/2019,84.86666667,,,
15/05/2019,84.86666667,,,
16/05/2019,84.86666667,,,
17/05/2019,84.86666667,,,
18/05/2019,84.86666667,,,
19/05/2019,84.86666667,,,
20/05/2019,84.86666667,,,
21/05/2019,84.86666667,,,
22/05/2019,84.86666667,,,
23/05/2019,84.86666667,,,
24/05/2019,84.86666667,,,
25/05/2019,84.86666667,,,
26/05/2019,84.86666667,,,
27/05/2019,84.86666667,,,
28/05/2019,84.86666667,,,
29/05/2019,84.86666667,,,
30/05/2019,84.86666667,,,
31/05/2019,84.86666667,,,
01/06/2019,32.93333333,,,
02/06/2019,32.93333333,,,
03/06/2019,32.93333333,,,
04/06/2019,32.93333333,,,
05/06/2019,32.93333333,,,
06/06/2019,32.93333333,,,
07/06/2019,32.93333333,,,
08/06/2019,32.93333333,,,
09/06/2019,32.93333333,,,
10/06/2019,32.93333333,,,
11/06/2019,32.93333333,,,
12/06/2019,32.93333333,,,
13/06/2019,32.93333333,,,
14/06/2019,32.93333333,,,
15/06/2019,32.93333333,,,
16/06/2019,32.93333333,,,
17/06/2019,32.93333333,,,
18/06/2019,32.93333333,,,
19/06/2019,32.93333333,,,
20/06/2019,32.93333333,,,
21/06/2019,32.93333333,,,
22/06/2019,32.93333333,,,
23/06/2019,32.93333333,,,
24/06/2019,32.93333333,,,
25/06/2019,32.93333333,,,
26/06/2019,32.93333333,,,
27/06/2019,32.93333333,,,
28/06/2019,32.93333333,,,
29/06/2019,32.93333333,,,
30/06/2019,32.93333333,,,
01/07/2019,40.26666667,,,
02/07/2019,40.26666667,,,
03/07/2019,40.26666667,,,
04/07/2019,40.26666667,,,
05/07/2019,40.26666667,,,
06/07/2019,40.26666667,,,
07/07/2019,40.26666667,,,
08/07/2019,40.26666667,,,
09/07/2019,40.26666667,,,
10/07/2019,40.26666667,,,
11/07/2019,40.26666667,,,
12/07/2019,40.26666667,,,
13/07/2019,40.26666667,,,
14/07/2019,40.26666667,,,
15/07/2019,40.26666667,,,
16/07/2019,40.26666667,,,
17/07/2019,40.26666667,,,
18/07/2019,40.26666667,,,
19/07/2019,40.26666667,,,
20/07/2019,40.26666667,,,
21/07/2019,40.26666667,,,
22/07/2019,40.26666667,,,
23/07/2019,40.26666667,,,
24/07/2019,40.26666667,,,
25/07/2019,40.26666667,,,
26/07/2019,40.26666667,,,
27/07/2019,40.26666667,,,
28/07/2019,40.26666667,,,
29/07/2019,40.26666667,,,
30/07/2019,40.26666667,,,
31/07/2019,40.26666667,,,
01/08/2019,42.96666667,,,
02/08/2019,42.96666667,,,
03/08/2019,42.96666667,,,
04/08/2019,42.96666667,,,
05/08/2019,42.96666667,,,
06/08/2019,42.96666667,,,
07/08/2019,42.96666667,,,
08/08/2019,42.96666667,,,
09/08/2019,42.96666667,,,
10/08/2019,42.96666667,,,
11/08/2019,42.96666667,,,
12/08/2019,42.96666667,,,
13/08/2019,42.96666667,,,
14/08/2019,42.96666667,,,
15/08/2019,42.96666667,,,
16/08/2019,42.96666667,,,
17/08/2019,42.96666667,,,
18/08/2019,42.96666667,,,
19/08/2019,42.96666667,,,
20/08/2019,42.96666667,,,
21/08/2019,42.96666667,,,
22/08/2019,42.96666667,,,
23/08/2019,42.96666667,,,
24/08/2019,42.96666667,,,
25/08/2019,42.96666667,,,
26/08/2019,42.96666667,,,
27/08/2019,42.96666667,,,
28/08/2019,42.96666667,,,
29/08/2019,42.96666667,,,
30/08/2019,42.96666667,,,
31/08/2019,42.96666667,,,
01/09/2019,36.7,,,
02/09/2019,36.7,,,
03/09/2019,36.7,,,
04/09/2019,36.7,,,
05/09/2019,36.7,,,
06/09/2019,36.7,,,
07/09/2019,36.7,,,
08/09/2019,36.7,,,
09/09/2019,36.7,,,
10/09/2019,36.7,,,
11/09/2019,36.7,,,
12/09/2019,36.7,,,
13/09/2019,36.7,,,
14/09/2019,36.7,,,
15/09/2019,36.7,,,
16/09/2019,36.7,,,
17/09/2019,36.7,,,
18/09/2019,36.7,,,
19/09/2019,36.7,,,
20/09/2019,36.7,,,
21/09/2019,36.7,,,
22/09/2019,36.7,,,
23/09/2019,36.7,,,
24/09/2019,36.7,,,
25/09/2019,36.7,,,
26/09/2019,36.7,,,
27/09/2019,36.7,,,
28/09/2019,36.7,,,
29/09/2019,36.7,,,
30/09/2019,36.7,,,
01/10/2019,39.3,,,
02/10/2019,39.3,,,
03/10/2019,39.3,,,
04/10/2019,39.3,,,
05/10/2019,39.3,,,
06/10/2019,39.3,,,
07/10/2019,39.3,,,
08/10/2019,39.3,,,
09/10/2019,39.3,,,
10/10/2019,39.3,,,
11/10/2019,39.3,,,
12/10/2019,39.3,,,
13/10/2019,39.3,,,
14/10/2019,39.3,,,
15/10/2019,39.3,,,
16/10/2019,39.3,,,
17/10/2019,39.3,,,
18/10/2019,39.3,,,
19/10/2019,39.3,,,
20/10/2019,39.3,,,
21/10/2019,39.3,,,
22/10/2019,39.3,,,
23/10/2019,39.3,,,
24/10/2019,39.3,,,
25/10/2019,39.3,,,
26/10/2019,39.3,,,
27/10/2019,39.3,,,
28/10/2019,39.3,,,
29/10/2019,39.3,,,
30/10/2019,39.3,,,
31/10/2019,39.3,,,
01/11/2019,30.46666667,,,
02/11/2019,30.46666667,,,
03/11/2019,30.46666667,,,
04/11/2019,30.46666667,,,
05/11/2019,30.46666667,,,
06/11/2019,30.46666667,,,
07/11/2019,30.46666667,,,
08/11/2019,30.46666667,,,
09/11/2019,30.46666667,,,
10/11/2019,30.46666667,,,
11/11/2019,30.46666667,,,
12/11/2019,30.46666667,,,
13/11/2019,30.46666667,,,
14/11/2019,30.46666667,,,
15/11/2019,30.46666667,,,
16/11/2019,30.46666667,,,
17/11/2019,30.46666667,,,
18/11/2019,30.46666667,,,
19/11/2019,30.46666667,,,
20/11/2019,30.46666667,,,
21/11/2019,30.46666667,,,
22/11/2019,30.46666667,,,
23/11/2019,30.46666667,,,
24/11/2019,30.46666667,,,
25/11/2019,30.46666667,,,
26/11/2019,30.46666667,,,
27/11/2019,30.46666667,,,
28/11/2019,30.46666667,,,
29/11/2019,30.46666667,,,
30/11/2019,30.46666667,,,
01/12/2019,30.6,,,
02/12/2019,30.6,,,
03/12/2019,30.6,,,
04/12/2019,30.6,,,
05/12/2019,30.6,,,
06/12/2019,30.6,,,
07/12/2019,30.6,,,
08/12/2019,30.6,,,
09/12/2019,30.6,,,
10/12/2019,30.6,,,
11/12/2019,30.6,,,
12/12/2019,30.6,,,
13/12/2019,30.6,,,
14/12/2019,30.6,,,
15/12/2019,30.6,,,
16/12/2019,30.6,,,
17/12/2019,30.6,,,
18/12/2019,30.6,,,
19/12/2019,30.6,,,
20/12/2019,30.6,,,
21/12/2019,30.6,,,
22/12/2019,30.6,,,
23/12/2019,30.6,,,
24/12/2019,30.6,,,
25/12/2019,30.6,,,
26/12/2019,30.6,,,
27/12/2019,30.6,,,
28/12/2019,30.6,,,
29/12/2019,30.6,,,
30/12/2019,30.6,,,
31/12/2019,30.6,,,
01/01/2020,56.7,,,
02/01/2020,56.7,,,
03/01/2020,56.7,,,
04/01/2020,56.7,,,
05/01/2020,56.7,,,
06/01/2020,56.7,,,
07/01/2020,56.7,,,
08/01/2020,56.7,,,
09/01/2020,56.7,,,
10/01/2020,56.7,,,
11/01/2020,56.7,,,
12/01/2020,56.7,,,
13/01/2020,56.7,,,
14/01/2020,56.7,,,
15/01/2020,56.7,,,
16/01/2020,56.7,,,
17/01/2020,56.7,,,
18/01/2020,56.7,,,
19/01/2020,56.7,,,
20/01/2020,56.7,,,
21/01/2020,56.7,,,
22/01/2020,56.7,,,
23/01/2020,56.7,,,
24/01/2020,56.7,,,
25/01/2020,56.7,,,
26/01/2020,56.7,,,
27/01/2020,56.7,,,
28/01/2020,56.7,,,
29/01/2020,56.7,,,
30/01/2020,56.7,,,
31/01/2020,56.7,,,
01/02/2020,51.16666667,,,
02/02/2020,51.16666667,,,
03/02/2020,51.16666667,,,
04/02/2020,51.16666667,,,
05/02/2020,51.16666667,,,
06/02/2020,51.16666667,,,
07/02/2020,51.16666667,,,
08/02/2020,51.16666667,,,
09/02/2020,51.16666667,,,
10/02/2020,51.16666667,,,
11/02/2020,51.16666667,,,
12/02/2020,51.16666667,,,
13/02/2020,51.16666667,,,
14/02/2020,51.16666667,,,
15/02/2020,51.16666667,,,
16/02/2020,51.16666667,,,
17/02/2020,51.16666667,,,
18/02/2020,51.16666667,,,
19/02/2020,51.16666667,,,
20/02/2020,51.16666667,,,
21/02/2020,51.16666667,,,
22/02/2020,51.16666667,,,
23/02/2020,51.16666667,,,
24/02/2020,51.16666667,,,
25/02/2020,51.16666667,,,
26/02/2020,51.16666667,,,
27/02/2020,51.16666667,,,
28/02/2020,51.16666667,,,
29/02/2020,51.16666667,,,
01/03/2020,75.1,,,
02/03/2020,75.1,,,
03/03/2020,75.1,,,
04/03/2020,75.1,,,
05/03/2020,75.1,,,
06/03/2020,75.1,,,
07/03/2020,75.1,,,
08/03/2020,75.1,,,
09/03/2020,75.1,,,
10/03/2020,75.1,,,
11/03/2020,75.1,,,
12/03/2020,75.1,,,
13/03/2020,75.1,,,
14/03/2020,75.1,,,
15/03/2020,75.1,,,
16/03/2020,75.1,,,
17/03/2020,75.1,,,
18/03/2020,75.1,,,
19/03/2020,75.1,,,
20/03/2020,75.1,,,
21/03/2020,75.1,,,
22/03/2020,75.1,,,
23/03/2020,75.1,,,
24/03/2020,75.1,,,
25/03/2020,75.1,,,
26/03/2020,75.1,,,
27/03/2020,75.1,,,
28/03/2020,75.1,,,
29/03/2020,75.1,,,
30/03/2020,75.1,,,
31/03/2020,75.1,,,
01/04/2020,73.03333333,,,
02/04/2020,73.03333333,,,
03/04/2020,73.03333333,,,
04/04/2020,73.03333333,,,
05/04/2020,73.03333333,,,
06/04/2020,73.03333333,,,
07/04/2020,73.03333333,,,
08/04/2020,73.03333333,,,
09/04/2020,73.03333333,,,
10/04/2020,73.03333333,,,
11/04/2020,73.03333333,,,
12/04/2020,73.03333333,,,
13/04/2020,73.03333333,,,
14/04/2020,73.03333333,,,
15/04/2020,73.03333333,,,
16/04/2020,73.03333333,,,
17/04/2020,73.03333333,,,
18/04/2020,73.03333333,,,
19/04/2020,73.03333333,,,
20/04/2020,73.03333333,,,
21/04/2020,73.03333333,,,
22/04/2020,73.03333333,,,
23/04/2020,73.03333333,,,
24/04/2020,73.03333333,,,
25/04/2020,73.03333333,,,
26/04/2020,73.03333333,,,
27/04/2020,73.03333333,,,
28/04/2020,73.03333333,,,
29/04/2020,73.03333333,,,
30/04/2020,73.03333333,,,
01/05/2020,84.86666667,,,
02/05/2020,84.86666667,,,
03/05/2020,84.86666667,,,
04/05/2020,84.86666667,,,
05/05/2020,84.86666667,,,
06/05/2020,84.86666667,,,
07/05/2020,84.86666667,,,
08/05/2020,84.86666667,,,
09/05/2020,84.86666667,,,
10/05/2020,84.86666667,,,
11/05/2020,84.86666667,,,
12/05/2020,84.86666667,,,
13/05/2020,84.86666667,,,
14/05/2020,84.86666667,,,
15/05/2020,84.86666667,,,
16/05/2020,84.86666667,,,
17/05/2020,84.86666667,,,
18/05/2020,84.86666667,,,
19/05/2020,84.86666667,,,
20/05/2020,84.86666667,,,
21/05/2020,84.86666667,,,
22/05/2020,84.86666667,,,
23/05/2020,84.86666667,,,
24/05/2020,84.86666667,,,
25/05/2020,84.86666667,,,
26/05/2020,84.86666667,,,
27/05/2020,84.86666667,,,
28/05/2020,84.86666667,,,
29/05/2020,84.86666667,,,
30/05/2020,84.86666667,,,
31/05/2020,84.86666667,,,
01/06/2020,32.93333333,,,
02/06/2020,32.93333333,,,
03/06/2020,32.93333333,,,
