ds, y 
03/01/2021,49
04/01/2021,49
05/01/2021,49
06/01/2021,49
07/01/2021,49
08/01/2021,49
09/01/2021,49
10/01/2021,49
11/01/2021,49
12/01/2021,49
13/01/2021,49
14/01/2021,49
15/01/2021,49
16/01/2021,49
17/01/2021,49
18/01/2021,49
19/01/2021,49
20/01/2021,49
21/01/2021,49
22/01/2021,49
23/01/2021,49
24/01/2021,49
25/01/2021,49
26/01/2021,49
27/01/2021,49
28/01/2021,49
29/01/2021,49
30/01/2021,49
31/01/2021,49
01/02/2021,49
02/02/2021,49
03/02/2021,49
04/02/2021,49
05/02/2021,49
06/02/2021,49
07/02/2021,49
08/02/2021,49
09/02/2021,49
10/02/2021,49
11/02/2021,49
12/02/2021,49
13/02/2021,49
14/02/2021,49
15/02/2021,49
16/02/2021,49
17/02/2021,49
18/02/2021,49
19/02/2021,49
20/02/2021,49
21/02/2021,49
22/02/2021,49
23/02/2021,49
24/02/2021,49
25/02/2021,49
26/02/2021,49
27/02/2021,49
28/02/2021,49
01/03/2021,55
02/03/2021,55
03/03/2021,55
04/03/2021,55
05/03/2021,55
06/03/2021,55
07/03/2021,55
08/03/2021,55
09/03/2021,55
10/03/2021,55
11/03/2021,55
12/03/2021,55
13/03/2021,55
14/03/2021,55
15/03/2021,55
16/03/2021,55
17/03/2021,55
18/03/2021,55
19/03/2021,55
20/03/2021,55
21/03/2021,55
22/03/2021,55
23/03/2021,55
24/03/2021,55
25/03/2021,55
26/03/2021,55
27/03/2021,55
28/03/2021,55
29/03/2021,55
30/03/2021,55
31/03/2021,55
01/04/2021,44
02/04/2021,44
03/04/2021,44
04/04/2021,44
05/04/2021,44
06/04/2021,44
07/04/2021,44
08/04/2021,44
09/04/2021,44
10/04/2021,44
11/04/2021,44
12/04/2021,44
13/04/2021,44
14/04/2021,44
15/04/2021,44
16/04/2021,44
17/04/2021,44
18/04/2021,44
19/04/2021,44
20/04/2021,44
21/04/2021,44
22/04/2021,44
23/04/2021,44
24/04/2021,44
25/04/2021,44
26/04/2021,44
27/04/2021,44
28/04/2021,44
29/04/2021,44
30/04/2021,44
01/05/2021,61
02/05/2021,61
03/05/2021,61
04/05/2021,61
05/05/2021,61
06/05/2021,61
07/05/2021,61
08/05/2021,61
09/05/2021,61
10/05/2021,61
11/05/2021,61
12/05/2021,61
13/05/2021,61
14/05/2021,61
15/05/2021,61
16/05/2021,61
17/05/2021,61
18/05/2021,61
19/05/2021,61
20/05/2021,61
21/05/2021,61
22/05/2021,61
23/05/2021,61
24/05/2021,61
25/05/2021,61
26/05/2021,61
27/05/2021,61
28/05/2021,61
29/05/2021,61
30/05/2021,61
31/05/2021,61
01/06/2021,76
02/06/2021,76
03/06/2021,76
04/06/2021,76
05/06/2021,76
06/06/2021,76
07/06/2021,76
08/06/2021,76
09/06/2021,76
10/06/2021,76
11/06/2021,76
12/06/2021,76
13/06/2021,76
14/06/2021,76
15/06/2021,76
16/06/2021,76
17/06/2021,76
18/06/2021,76
19/06/2021,76
20/06/2021,76
21/06/2021,76
22/06/2021,76
23/06/2021,76
24/06/2021,76
25/06/2021,76
26/06/2021,76
27/06/2021,76
28/06/2021,76
29/06/2021,76
30/06/2021,76
01/07/2021,140
02/07/2021,140
03/07/2021,140
04/07/2021,140
05/07/2021,140
06/07/2021,140
07/07/2021,140
08/07/2021,140
09/07/2021,140
10/07/2021,140
11/07/2021,140
12/07/2021,140
13/07/2021,140
14/07/2021,140
15/07/2021,140
16/07/2021,140
17/07/2021,140
18/07/2021,140
19/07/2021,140
20/07/2021,140
21/07/2021,140
22/07/2021,140
23/07/2021,140
24/07/2021,140
25/07/2021,140
26/07/2021,140
27/07/2021,140
28/07/2021,140
29/07/2021,140
30/07/2021,140
31/07/2021,140
01/08/2021,95
02/08/2021,95
03/08/2021,95
04/08/2021,95
05/08/2021,95
06/08/2021,95
07/08/2021,95
08/08/2021,95
09/08/2021,95
10/08/2021,95
11/08/2021,95
12/08/2021,95
13/08/2021,95
14/08/2021,95
15/08/2021,95
16/08/2021,95
17/08/2021,95
18/08/2021,95
19/08/2021,95
20/08/2021,95
21/08/2021,95
22/08/2021,95
23/08/2021,95
24/08/2021,95
25/08/2021,95
26/08/2021,95
27/08/2021,95
28/08/2021,95
29/08/2021,95
30/08/2021,95
31/08/2021,95
01/09/2021,102
02/09/2021,102
03/09/2021,102
04/09/2021,102
05/09/2021,102
06/09/2021,102
07/09/2021,102
08/09/2021,102
09/09/2021,102
10/09/2021,102
11/09/2021,102
12/09/2021,102
13/09/2021,102
14/09/2021,102
15/09/2021,102
16/09/2021,102
17/09/2021,102
18/09/2021,102
19/09/2021,102
20/09/2021,102
21/09/2021,102
22/09/2021,102
23/09/2021,102
24/09/2021,102
25/09/2021,102
26/09/2021,102
27/09/2021,102
28/09/2021,102
29/09/2021,102
30/09/2021,102
01/10/2021,45
02/10/2021,45
03/10/2021,45
04/10/2021,45
05/10/2021,45
06/10/2021,45
07/10/2021,45
08/10/2021,45
09/10/2021,45
10/10/2021,45
11/10/2021,45
12/10/2021,45
13/10/2021,45
14/10/2021,45
15/10/2021,45
16/10/2021,45
17/10/2021,45
18/10/2021,45
19/10/2021,45
20/10/2021,45
21/10/2021,45
22/10/2021,45
23/10/2021,45
24/10/2021,45
25/10/2021,45
26/10/2021,45
27/10/2021,45
28/10/2021,45
29/10/2021,45
30/10/2021,45
31/10/2021,45
01/11/2021,55
02/11/2021,55
03/11/2021,55
04/11/2021,55
05/11/2021,55
06/11/2021,55
07/11/2021,55
08/11/2021,55
09/11/2021,55
10/11/2021,55
11/11/2021,55
12/11/2021,55
13/11/2021,55
14/11/2021,55
15/11/2021,55
16/11/2021,55
17/11/2021,55
18/11/2021,55
19/11/2021,55
20/11/2021,55
21/11/2021,55
22/11/2021,55
23/11/2021,55
24/11/2021,55
25/11/2021,55
26/11/2021,55
27/11/2021,55
28/11/2021,55
29/11/2021,55
30/11/2021,55
01/12/2021,47
02/12/2021,47
03/12/2021,47
04/12/2021,47
05/12/2021,47
06/12/2021,47
07/12/2021,47
08/12/2021,47
09/12/2021,47
10/12/2021,47
11/12/2021,47
12/12/2021,47
13/12/2021,47
14/12/2021,47
15/12/2021,47
16/12/2021,47
17/12/2021,47
18/12/2021,47
19/12/2021,47
20/12/2021,47
21/12/2021,47
22/12/2021,47
23/12/2021,47
24/12/2021,47
25/12/2021,47
26/12/2021,47
27/12/2021,47
28/12/2021,47
29/12/2021,47
30/12/2021,47
31/12/2021,47
01/01/2022,39
02/01/2022,39
03/01/2022,39
04/01/2022,39
05/01/2022,39
06/01/2022,39
07/01/2022,39
08/01/2022,39
09/01/2022,39
10/01/2022,39
11/01/2022,39
12/01/2022,39
13/01/2022,39
14/01/2022,39
15/01/2022,39
16/01/2022,39
17/01/2022,39
18/01/2022,39
19/01/2022,39
20/01/2022,39
21/01/2022,39
22/01/2022,39
23/01/2022,39
24/01/2022,39
25/01/2022,39
26/01/2022,39
27/01/2022,39
28/01/2022,39
29/01/2022,39
30/01/2022,39
31/01/2022,39
01/02/2022,56
02/02/2022,56
03/02/2022,56
04/02/2022,56
05/02/2022,56
06/02/2022,56
07/02/2022,56
08/02/2022,56
09/02/2022,56
10/02/2022,56
11/02/2022,56
12/02/2022,56
13/02/2022,56
14/02/2022,56
15/02/2022,56
16/02/2022,56
17/02/2022,56
18/02/2022,56
19/02/2022,56
20/02/2022,56
21/02/2022,56
22/02/2022,56
23/02/2022,56
24/02/2022,56
25/02/2022,56
26/02/2022,56
27/02/2022,56
28/02/2022,56
01/03/2022,10
02/03/2022,10
03/03/2022,10
04/03/2022,10
05/03/2022,10
06/03/2022,10
07/03/2022,10
08/03/2022,10
09/03/2022,10
10/03/2022,10
11/03/2022,10
12/03/2022,10
13/03/2022,10
14/03/2022,10
15/03/2022,10
16/03/2022,10
17/03/2022,10
18/03/2022,10
19/03/2022,10
20/03/2022,10
21/03/2022,10
22/03/2022,10
23/03/2022,10
24/03/2022,10
25/03/2022,10
26/03/2022,10
27/03/2022,10
28/03/2022,10
29/03/2022,10
30/03/2022,10
31/03/2022,10
01/04/2022,58
02/04/2022,58
03/04/2022,58
04/04/2022,58
05/04/2022,58
06/04/2022,58
07/04/2022,58
08/04/2022,58
09/04/2022,58
10/04/2022,58
11/04/2022,58
12/04/2022,58
13/04/2022,58
14/04/2022,58
15/04/2022,58
16/04/2022,58
17/04/2022,58
18/04/2022,58
19/04/2022,58
20/04/2022,58
21/04/2022,58
22/04/2022,58
23/04/2022,58
24/04/2022,58
25/04/2022,58
26/04/2022,58
27/04/2022,58
28/04/2022,58
29/04/2022,58
30/04/2022,58
01/05/2022,42
02/05/2022,42
03/05/2022,42
04/05/2022,42
05/05/2022,42
06/05/2022,42
07/05/2022,42
08/05/2022,42
09/05/2022,42
10/05/2022,42
11/05/2022,42
12/05/2022,42
13/05/2022,42
14/05/2022,42
15/05/2022,42
16/05/2022,42
17/05/2022,42
18/05/2022,42
19/05/2022,42
20/05/2022,42
21/05/2022,42
22/05/2022,42
23/05/2022,42
24/05/2022,42
25/05/2022,42
26/05/2022,42
27/05/2022,42
28/05/2022,42
29/05/2022,42
30/05/2022,42
31/05/2022,42
01/06/2022,82
02/06/2022,82
03/06/2022,82
04/06/2022,82
05/06/2022,82
06/06/2022,82
07/06/2022,82
08/06/2022,82
09/06/2022,82
10/06/2022,82
11/06/2022,82
12/06/2022,82
13/06/2022,82
14/06/2022,82
15/06/2022,82
16/06/2022,82
17/06/2022,82
18/06/2022,82
19/06/2022,82
20/06/2022,82
21/06/2022,82
22/06/2022,82
23/06/2022,82
24/06/2022,82
25/06/2022,82
26/06/2022,82
27/06/2022,82
28/06/2022,82
29/06/2022,82
30/06/2022,82
01/07/2022,22
02/07/2022,22
03/07/2022,22
04/07/2022,22
05/07/2022,22
06/07/2022,22
07/07/2022,22
08/07/2022,22
09/07/2022,22
10/07/2022,22
11/07/2022,22
12/07/2022,22
13/07/2022,22
14/07/2022,22
15/07/2022,22
16/07/2022,22
17/07/2022,22
18/07/2022,22
19/07/2022,22
20/07/2022,22
21/07/2022,22
22/07/2022,22
23/07/2022,22
24/07/2022,22
25/07/2022,22
26/07/2022,22
27/07/2022,22
28/07/2022,22
29/07/2022,22
30/07/2022,22
31/07/2022,22
01/08/2022,14
02/08/2022,14
03/08/2022,14
04/08/2022,14
05/08/2022,14
06/08/2022,14
07/08/2022,14
08/08/2022,14
09/08/2022,14
10/08/2022,14
11/08/2022,14
12/08/2022,14
13/08/2022,14
14/08/2022,14
15/08/2022,14
16/08/2022,14
17/08/2022,14
18/08/2022,14
19/08/2022,14
20/08/2022,14
21/08/2022,14
22/08/2022,14
23/08/2022,14
24/08/2022,14
25/08/2022,14
26/08/2022,14
27/08/2022,14
28/08/2022,14
29/08/2022,14
30/08/2022,14
31/08/2022,14
01/09/2022,25
02/09/2022,25
03/09/2022,25
04/09/2022,25
05/09/2022,25
06/09/2022,25
07/09/2022,25
08/09/2022,25
09/09/2022,25
10/09/2022,25
11/09/2022,25
12/09/2022,25
13/09/2022,25
14/09/2022,25
15/09/2022,25
16/09/2022,25
17/09/2022,25
18/09/2022,25
19/09/2022,25
20/09/2022,25
21/09/2022,25
22/09/2022,25
23/09/2022,25
24/09/2022,25
25/09/2022,25
26/09/2022,25
27/09/2022,25
28/09/2022,25
29/09/2022,25
30/09/2022,25
01/10/2022,38
02/10/2022,38
03/10/2022,38
04/10/2022,38
05/10/2022,38
06/10/2022,38
07/10/2022,38
08/10/2022,38
09/10/2022,38
10/10/2022,38
11/10/2022,38
12/10/2022,38
13/10/2022,38
14/10/2022,38
15/10/2022,38
16/10/2022,38
17/10/2022,38
18/10/2022,38
19/10/2022,38
20/10/2022,38
21/10/2022,38
22/10/2022,38
23/10/2022,38
24/10/2022,38
25/10/2022,38
26/10/2022,38
27/10/2022,38
28/10/2022,38
29/10/2022,38
30/10/2022,38
31/10/2022,38
01/11/2022,38
02/11/2022,38
03/11/2022,38
04/11/2022,38
05/11/2022,38
06/11/2022,38
07/11/2022,38
08/11/2022,38
09/11/2022,38
10/11/2022,38
11/11/2022,38
12/11/2022,38
13/11/2022,38
14/11/2022,38
15/11/2022,38
16/11/2022,38
17/11/2022,38
18/11/2022,38
19/11/2022,38
20/11/2022,38
21/11/2022,38
22/11/2022,38
23/11/2022,38
24/11/2022,38
25/11/2022,38
26/11/2022,38
27/11/2022,38
28/11/2022,38
29/11/2022,38
30/11/2022,38
01/12/2022,35
02/12/2022,35
03/12/2022,35
04/12/2022,35
05/12/2022,35
06/12/2022,35
07/12/2022,35
08/12/2022,35
09/12/2022,35
10/12/2022,35
11/12/2022,35
12/12/2022,35
13/12/2022,35
14/12/2022,35
15/12/2022,35
16/12/2022,35
17/12/2022,35
18/12/2022,35
19/12/2022,35
20/12/2022,35
21/12/2022,35
22/12/2022,35
23/12/2022,35
24/12/2022,35
25/12/2022,35
26/12/2022,35
27/12/2022,35
28/12/2022,35
29/12/2022,35
30/12/2022,35
31/12/2022,35
01/01/2023,18
02/01/2023,18
03/01/2023,18
04/01/2023,18
05/01/2023,18
06/01/2023,18
07/01/2023,18
08/01/2023,18
09/01/2023,18
10/01/2023,18
11/01/2023,18
12/01/2023,18
13/01/2023,18
14/01/2023,18
15/01/2023,18
16/01/2023,18
17/01/2023,18
18/01/2023,18
19/01/2023,18
20/01/2023,18
21/01/2023,18
22/01/2023,18
23/01/2023,18
24/01/2023,18
25/01/2023,18
26/01/2023,18
27/01/2023,18
28/01/2023,18
29/01/2023,18
30/01/2023,18
31/01/2023,18
01/02/2023,2
02/02/2023,2
03/02/2023,2
04/02/2023,2
05/02/2023,2
06/02/2023,2
07/02/2023,2
08/02/2023,2
09/02/2023,2
10/02/2023,2
11/02/2023,2
12/02/2023,2
13/02/2023,2
14/02/2023,2
15/02/2023,2
16/02/2023,2
17/02/2023,2
18/02/2023,2
19/02/2023,2
20/02/2023,2
21/02/2023,2
22/02/2023,2
23/02/2023,2
24/02/2023,2
25/02/2023,2
26/02/2023,2
27/02/2023,2
28/02/2023,2
01/03/2023,16
02/03/2023,16
03/03/2023,16
04/03/2023,16
05/03/2023,16
06/03/2023,16
07/03/2023,16
08/03/2023,16
09/03/2023,16
10/03/2023,16
11/03/2023,16
12/03/2023,16
13/03/2023,16
14/03/2023,16
15/03/2023,16
16/03/2023,16
17/03/2023,16
18/03/2023,16
19/03/2023,16
20/03/2023,16
21/03/2023,16
22/03/2023,16
23/03/2023,16
24/03/2023,16
25/03/2023,16
26/03/2023,16
27/03/2023,16
28/03/2023,16
29/03/2023,16
30/03/2023,16
31/03/2023,16
01/04/2023,6
02/04/2023,6
03/04/2023,6
04/04/2023,6
05/04/2023,6
06/04/2023,6
07/04/2023,6
08/04/2023,6
09/04/2023,6
10/04/2023,6
11/04/2023,6
12/04/2023,6
13/04/2023,6
14/04/2023,6
15/04/2023,6
16/04/2023,6
17/04/2023,6
18/04/2023,6
19/04/2023,6
20/04/2023,6
21/04/2023,6
22/04/2023,6
23/04/2023,6
24/04/2023,6
25/04/2023,6
26/04/2023,6
27/04/2023,6
28/04/2023,6
29/04/2023,6
30/04/2023,6
01/05/2023,9
02/05/2023,9
03/05/2023,9
04/05/2023,9
05/05/2023,9
06/05/2023,9
07/05/2023,9
08/05/2023,9
09/05/2023,9
10/05/2023,9
11/05/2023,9
12/05/2023,9
13/05/2023,9
14/05/2023,9
15/05/2023,9
16/05/2023,9
17/05/2023,9
18/05/2023,9
19/05/2023,9
20/05/2023,9
21/05/2023,9
22/05/2023,9
23/05/2023,9
24/05/2023,9
25/05/2023,9
26/05/2023,9
27/05/2023,9
28/05/2023,9
29/05/2023,9
30/05/2023,9
31/05/2023,9
01/06/2023,9
02/06/2023,9
03/06/2023,9
04/06/2023,9
05/06/2023,9
06/06/2023,9
07/06/2023,9
08/06/2023,9
09/06/2023,9
10/06/2023,9
11/06/2023,9
12/06/2023,9
13/06/2023,9
14/06/2023,9
15/06/2023,9
16/06/2023,9
17/06/2023,9
18/06/2023,9
19/06/2023,9
20/06/2023,9
21/06/2023,9
22/06/2023,9
23/06/2023,9
24/06/2023,9
25/06/2023,9
26/06/2023,9
27/06/2023,9
28/06/2023,9
29/06/2023,9
30/06/2023,9
